ID,isMale,isMarried,AgeGroup,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HasHistoryOfOverduePayments,Class
28792,0,0,3,2,310,270,0,0,4,300,100,1,8,1,0
28793,0,0,3,3,120,120,2,6,0,10,20,1,2,1,1
28794,0,1,4,2,0,0,0,6,0,0,0,0,0,0,0
28795,0,0,3,3,30,30,2,6,0,20,20,0,0,0,1
28796,0,1,3,2,2090,70,0,0,2,2090,70,0,0,0,1
28797,0,1,3,2,390,50,0,0,0,260,50,0,0,0,1
28798,0,0,3,4,2420,240,0,0,4,2390,110,0,0,0,0
28799,0,0,3,2,3020,150,0,0,4,2990,140,0,0,0,1
28800,0,1,3,2,330,40,0,0,0,280,0,1,8,1,0
28801,0,0,3,3,370,60,0,5,0,270,0,2,5,1,0
28802,0,1,4,2,6810,1530,0,0,0,5710,260,1,2,1,1
28803,0,1,3,2,480,510,2,6,0,300,170,0,0,0,1
28804,0,1,4,4,170,170,2,6,0,0,150,0,0,0,1
28805,0,1,3,3,250,250,1,6,0,240,230,0,0,0,1
28806,0,1,4,2,2420,810,2,3,0,2420,120,0,0,0,1
28807,0,1,3,3,80,0,0,6,0,80,0,1,7,1,0
28808,0,0,3,2,4660,190,0,0,3,4660,190,1,2,1,1
28809,0,0,4,2,1930,1930,2,2,0,60,1930,0,0,0,1
28810,0,1,4,3,270,270,3,6,0,0,90,0,0,0,0
28811,0,1,4,3,3610,180,0,0,5,3450,0,1,4,1,0
28812,0,1,3,2,5020,240,0,0,4,4990,220,0,0,0,1
28813,0,1,3,4,380,380,4,6,0,130,150,0,0,0,1
28814,1,0,2,4,860,100,0,0,6,800,50,0,0,0,1
28815,1,0,2,4,40,40,1,6,0,20,40,1,2,1,0
28816,0,0,3,2,540,50,0,0,0,420,40,1,2,1,1
28817,1,0,3,3,2840,110,0,0,1,1850,80,1,2,1,1
28818,1,0,2,3,5420,220,0,0,4,5420,200,0,0,0,1
28819,1,0,2,3,390,390,2,6,0,30,10,1,1,1,1
28820,1,0,2,4,620,170,0,0,0,400,170,1,7,1,0
28821,1,0,1,2,550,50,0,0,0,520,50,0,0,0,1
28822,1,0,2,3,900,900,4,6,0,420,440,0,0,0,1
28823,1,0,2,4,1530,180,1,4,1,1530,90,1,2,1,0
28824,1,1,2,2,560,60,0,0,6,490,60,0,0,0,0
28825,1,0,1,3,370,90,0,0,6,310,0,1,19,1,1
28826,1,0,2,2,1540,620,1,0,1,1540,40,0,0,0,1
28827,1,0,1,3,260,40,0,2,3,230,30,0,0,0,1
28828,1,0,2,2,250,80,0,6,0,100,60,0,0,0,1
28829,1,0,2,3,290,60,0,0,4,290,30,0,0,0,1
28830,1,0,2,2,1510,180,0,0,5,1210,150,1,4,1,1
28831,1,0,1,3,590,60,0,0,6,520,10,2,7,1,0
28832,1,1,2,2,3010,120,0,0,3,2880,110,0,0,0,1
28833,1,0,1,3,1530,60,0,0,4,1520,60,0,0,0,1
28834,1,0,1,3,1430,130,0,0,1,1430,40,1,6,1,1
28835,1,0,1,3,520,90,0,0,0,340,90,0,0,0,1
28836,1,0,1,4,800,780,1,6,0,210,120,0,0,0,1
28837,1,0,1,4,220,110,0,0,0,210,50,0,0,0,1
28838,1,0,1,3,590,660,1,1,3,190,180,0,0,0,1
28839,1,0,1,3,630,60,0,0,6,600,60,1,7,1,0
28840,1,0,1,3,1580,310,0,2,3,1560,90,0,0,0,1
28841,1,0,1,3,1160,310,0,0,0,1160,60,0,0,0,1
28842,1,0,1,3,530,310,1,0,3,160,30,1,8,1,0
28843,1,0,1,4,590,270,0,0,2,200,30,1,7,1,0
28844,1,0,1,3,1550,70,0,1,4,1530,50,0,0,0,1
28845,1,0,1,2,300,50,0,0,6,260,50,0,0,0,1
28846,1,0,1,3,460,460,2,6,0,290,460,0,0,0,1
28847,1,0,1,3,1780,90,0,0,1,1780,90,0,0,0,1
28848,1,0,1,4,0,0,0,6,0,0,0,1,1,1,1
28849,1,0,1,3,620,40,0,0,6,580,40,0,0,0,1
28850,1,0,1,4,270,40,0,0,2,240,40,1,2,1,1
28851,1,0,1,3,310,70,0,0,3,310,60,0,0,0,1
28852,1,0,1,3,610,50,0,0,6,510,40,1,2,1,1
28853,1,0,1,4,110,340,5,6,0,30,110,0,0,0,1
28854,1,0,1,3,230,40,0,0,0,130,40,0,0,0,1
28855,1,0,1,3,430,80,0,2,0,200,70,0,0,0,1
28856,1,0,1,3,300,50,0,0,4,230,50,0,0,0,1
28857,1,0,1,3,730,50,0,0,0,570,40,0,0,0,1
28858,1,0,1,4,340,240,4,4,0,340,0,0,0,0,1
28859,1,0,1,3,620,1250,3,6,0,0,0,1,1,1,1
28860,1,0,1,3,1540,70,0,1,4,1510,60,0,0,0,1
28861,1,0,1,3,760,50,0,0,0,690,50,1,2,1,0
28862,1,0,1,3,290,120,1,0,1,70,120,1,2,1,0
28863,1,0,1,3,610,60,0,0,4,520,50,0,0,0,1
28864,1,0,1,3,610,40,0,0,6,580,40,0,0,0,0
28865,1,0,1,3,1540,70,0,1,5,1540,50,0,0,0,1
28866,1,0,1,2,1550,70,0,2,3,1550,0,1,3,1,1
28867,1,0,1,3,630,110,0,3,3,490,110,0,0,0,1
28868,1,0,1,3,30,30,2,6,0,10,10,0,0,0,0
28869,1,0,1,4,510,90,0,0,1,360,50,1,6,1,1
28870,1,0,1,3,20,20,1,6,0,10,10,0,0,0,0
28871,1,0,2,3,1340,50,0,3,2,1340,50,0,0,0,1
28872,1,0,2,3,2030,2030,3,3,0,0,30,1,1,1,1
28873,1,1,2,4,1440,60,0,5,1,1440,60,1,2,1,1
28874,1,0,2,3,0,0,0,6,0,0,0,1,1,1,1
28875,1,0,2,2,2120,150,0,0,3,2120,0,1,3,1,0
28876,1,0,2,3,590,50,0,0,5,460,40,1,2,1,0
28877,1,0,2,2,50,0,0,6,0,50,0,1,19,1,0
28878,1,0,2,3,660,100,0,0,6,580,100,1,8,1,0
28879,1,0,2,3,550,80,0,0,2,550,50,1,2,1,1
28880,1,0,2,3,1230,90,0,0,0,1190,60,0,0,0,1
28881,1,1,2,3,1490,70,0,1,5,1450,60,0,0,0,1
28882,1,1,2,3,1500,70,0,0,6,1500,60,0,0,0,0
28883,1,1,2,3,510,70,0,0,0,350,50,0,0,0,0
28884,1,0,1,2,600,60,0,0,6,590,40,0,0,0,1
28885,1,0,2,3,630,60,0,0,0,630,50,1,2,1,0
28886,1,0,1,3,1620,610,0,0,0,990,0,2,5,1,1
28887,1,0,1,4,510,190,0,2,0,370,160,0,0,0,1
28888,1,0,2,3,530,40,0,0,3,410,40,0,0,0,1
28889,1,0,1,3,290,290,1,1,2,150,40,0,0,0,0
28890,1,0,1,2,300,90,1,0,2,80,90,0,0,0,1
28891,1,0,1,2,290,290,2,6,0,30,0,1,2,1,1
28892,1,0,2,4,1560,1500,1,1,2,40,1500,0,0,0,1
28893,1,1,2,3,10,10,0,6,0,10,10,0,0,0,1
28894,1,0,2,3,2790,2800,2,4,0,40,770,0,0,0,1
28895,1,1,2,3,2040,90,0,0,6,1980,80,0,0,0,1
28896,1,0,2,3,1110,120,0,0,0,900,0,1,17,1,0
28897,1,1,2,3,490,60,0,6,0,490,30,0,0,0,1
28898,1,0,2,2,1540,30,0,4,2,1540,30,0,0,0,0
28899,1,1,2,3,1650,1650,2,5,0,80,0,0,0,0,1
28900,1,0,2,3,40,40,2,6,0,20,10,0,0,0,1
28901,1,0,2,3,1240,90,0,0,1,1100,0,2,5,1,1
28902,1,0,1,4,5440,210,0,0,3,5440,210,0,0,0,1
28903,1,1,2,3,2270,1530,1,0,1,970,1530,1,2,1,1
28904,1,0,2,2,1500,60,0,0,4,1500,60,0,0,0,1
28905,1,0,2,3,5910,4890,1,1,0,3020,100,0,0,0,1
28906,1,1,2,3,3420,130,0,3,0,3420,130,0,0,0,0
28907,1,0,2,4,600,600,3,6,0,10,10,0,0,0,1
28908,1,0,2,4,2710,460,0,4,0,1830,460,0,0,0,1
28909,1,0,2,2,300,40,0,1,4,300,40,1,7,1,0
28910,1,0,2,4,2720,150,0,0,0,2620,120,0,0,0,1
28911,1,0,2,4,1740,150,0,0,0,1730,90,0,0,0,1
28912,1,0,2,3,3390,310,0,2,0,2890,110,0,0,0,1
28913,1,0,2,3,1770,0,0,5,0,1770,0,1,11,1,0
28914,1,0,2,3,1890,180,0,0,4,1720,180,1,4,1,1
28915,1,0,2,3,1870,80,0,3,0,1870,80,0,0,0,1
28916,1,0,2,4,1870,240,1,4,0,1870,80,0,0,0,1
28917,1,0,2,2,2900,170,0,0,3,1520,60,1,2,1,0
28918,1,0,2,4,6500,5950,1,1,3,6500,1220,0,0,0,1
28919,1,0,2,3,720,50,0,0,0,650,0,1,9,1,0
28920,1,0,2,4,760,760,3,4,0,300,760,0,0,0,0
28921,1,0,1,3,720,150,0,2,0,590,150,0,0,0,1
28922,1,0,2,3,3500,340,0,0,6,3330,0,1,8,1,1
28923,1,0,2,4,1800,90,0,0,3,1790,90,0,0,0,1
28924,1,0,2,3,1060,660,1,4,0,1060,660,0,0,0,1
28925,1,0,2,3,1160,160,0,0,0,900,60,1,2,1,1
28926,1,0,2,3,890,3660,1,6,0,760,150,0,0,0,1
28927,1,0,2,3,4840,370,0,0,0,4510,170,1,12,1,0
28928,1,0,2,4,1520,120,0,0,6,1280,120,1,6,1,1
28929,1,0,2,4,6070,1080,0,0,0,6010,310,0,0,0,1
28930,1,0,2,3,940,880,1,1,5,0,880,2,3,1,1
28931,1,0,2,3,1600,150,0,6,0,1410,60,0,0,0,1
28932,1,0,2,2,1550,150,0,0,4,1530,60,0,0,0,1
28933,1,0,2,3,20,20,0,6,0,20,20,0,0,0,1
28934,1,0,2,4,1640,300,0,6,0,1450,120,0,0,0,1
28935,1,1,2,3,3090,150,0,4,2,3090,150,0,0,0,1
28936,1,0,2,3,4460,190,0,0,6,4460,0,1,6,1,0
28937,1,0,2,2,800,60,0,0,0,730,60,0,0,0,1
28938,1,1,2,3,40,0,0,6,0,40,0,0,0,0,0
28939,1,1,2,3,2770,220,0,0,3,2690,220,1,12,1,0
28940,1,1,2,2,830,60,0,0,5,450,60,0,0,0,1
28941,1,0,2,3,1450,100,0,0,4,1370,60,0,0,0,1
28942,1,0,2,3,1790,1980,4,5,0,0,0,0,0,0,1
28943,1,0,2,2,0,0,0,6,0,0,0,1,1,1,1
28944,1,0,2,2,870,310,0,0,4,870,60,0,0,0,1
28945,1,0,2,3,5770,390,1,3,2,5770,150,0,0,0,1
28946,1,0,2,1,70,70,2,6,0,20,70,0,0,0,1
28947,1,0,2,4,3990,310,0,0,1,1990,70,0,0,0,1
28948,1,1,2,3,1770,60,0,0,0,1600,60,0,0,0,1
28949,1,0,2,3,1300,100,0,0,6,1250,0,1,13,1,1
28950,1,0,2,4,4060,3050,1,2,0,730,270,1,2,1,1
28951,1,0,2,2,1550,60,0,0,4,1550,60,0,0,0,1
28952,1,0,2,3,1540,610,1,1,3,1540,90,0,0,0,1
28953,1,0,2,2,1520,70,0,0,4,1480,60,0,0,0,1
28954,1,0,2,4,660,60,0,4,0,660,50,0,0,0,1
28955,1,0,2,4,2050,180,0,0,2,2050,80,0,0,0,1
28956,1,0,2,1,90,40,2,6,0,90,0,0,0,0,0
28957,1,0,2,4,560,50,0,0,0,450,40,0,0,0,1
28958,1,0,2,4,570,570,3,6,0,60,140,0,0,0,1
28959,1,0,3,3,680,450,1,6,0,680,40,0,0,0,1
28960,1,1,2,3,740,90,0,0,0,570,50,0,0,0,1
28961,1,0,2,4,680,310,0,5,0,280,40,0,0,0,1
28962,1,0,2,3,2770,60,0,5,0,2770,50,0,0,0,1
28963,1,0,2,3,280,40,0,1,2,150,30,0,0,0,1
28964,1,0,2,3,80,80,2,6,0,70,10,0,0,0,1
28965,1,0,2,3,1010,30,0,0,6,1010,0,1,20,1,0
28966,1,0,2,4,0,0,0,6,0,0,0,1,1,1,1
28967,1,0,2,1,60,160,3,6,0,20,30,0,0,0,1
28968,1,0,2,3,260,60,0,6,0,160,60,1,4,1,1
28969,1,0,1,3,750,60,0,0,1,670,50,1,11,1,0
28970,1,0,2,3,5080,120,0,0,1,2450,120,0,0,0,1
28971,1,0,2,4,1450,60,0,0,0,1320,60,0,0,0,1
28972,1,0,2,3,620,60,0,0,6,540,50,1,9,1,0
28973,1,0,2,4,760,760,4,6,0,100,180,0,0,0,1
28974,1,0,2,3,590,30,0,0,6,590,0,1,23,1,1
28975,1,0,2,4,270,50,0,0,3,270,50,0,0,0,1
28976,1,0,2,4,520,90,0,4,0,160,60,0,0,0,1
28977,1,0,2,4,900,900,4,6,0,80,220,0,0,0,1
28978,1,1,2,3,1530,80,0,4,2,1500,80,0,0,0,1
28979,1,0,2,2,650,130,0,1,0,490,130,1,2,1,0
28980,1,0,2,3,7750,7730,1,2,0,6050,280,0,0,0,1
28981,1,0,2,3,750,60,0,0,1,590,60,1,6,1,0
28982,1,0,2,4,650,240,0,6,0,240,0,1,3,1,0
28983,1,0,2,4,340,60,0,0,0,260,0,2,7,1,0
28984,1,0,2,4,2220,90,0,0,4,2220,0,1,8,1,1
28985,1,0,2,4,2140,700,0,0,1,1930,70,0,0,0,1
28986,1,1,2,4,150,110,4,6,0,70,110,0,0,0,1
28987,1,0,2,3,340,150,0,6,0,330,90,2,4,1,0
28988,1,0,2,2,490,610,4,6,0,10,0,1,2,1,1
28989,1,0,2,4,2470,270,0,0,4,2470,100,0,0,0,1
28990,1,0,2,3,220,210,4,6,0,200,210,0,0,0,1
28991,1,0,1,4,30,30,2,6,0,0,0,0,0,0,1
28992,1,0,1,3,640,70,0,2,0,330,70,0,0,0,1
28993,1,0,2,3,10,0,0,6,0,10,0,1,13,1,0
28994,1,0,2,3,790,350,1,2,1,790,40,0,0,0,1
28995,1,0,2,3,220,240,1,6,0,220,40,0,0,0,1
28996,1,0,2,3,2340,2160,1,1,0,180,2160,1,2,1,1
28997,1,0,2,3,4210,160,0,0,0,4190,160,0,0,0,1
28998,1,0,2,2,530,0,0,5,0,530,0,0,0,0,1
28999,1,0,2,4,3630,170,2,2,0,3520,170,0,0,0,1
29000,1,0,2,3,5500,5490,1,4,0,1280,30,0,0,0,1
29001,1,0,2,3,0,0,0,6,0,0,0,1,1,1,1
29002,1,0,2,4,70,40,1,6,0,70,10,0,0,0,1
29003,1,0,2,4,320,320,4,6,0,10,0,0,0,0,0
29004,1,0,2,3,2950,150,0,0,1,2830,140,0,0,0,1
29005,1,0,2,4,310,50,0,6,0,200,40,1,6,1,0
29006,1,0,2,4,310,70,0,0,4,170,30,0,0,0,1
29007,1,0,2,3,50,90,3,6,0,20,0,1,4,1,1
29008,1,1,2,3,580,80,0,0,6,580,50,0,0,0,1
29009,1,1,2,4,6230,6180,1,0,6,6090,0,1,3,1,1
29010,1,0,2,2,2720,2140,1,5,0,760,100,0,0,0,1
29011,1,0,2,3,2830,110,0,0,0,2580,90,0,0,0,1
29012,1,0,2,3,2830,2770,1,4,0,810,0,0,0,0,1
29013,1,0,2,4,150,150,4,6,0,30,50,0,0,0,1
29014,1,0,2,4,100,100,3,6,0,40,30,0,0,0,1
29015,1,0,2,4,550,50,0,0,0,450,50,0,0,0,1
29016,1,0,2,3,460,60,0,0,0,370,40,0,0,0,1
29017,1,0,2,1,4070,310,0,2,1,4070,310,0,0,0,1
29018,1,0,2,4,70,80,2,6,0,0,0,2,3,1,0
29019,1,0,2,4,2720,2760,1,2,0,490,40,0,0,0,1
29020,1,0,2,2,280,60,0,0,2,90,60,0,0,0,1
29021,1,1,2,3,7870,3360,1,1,0,7870,310,0,0,0,1
29022,1,0,2,3,4940,260,0,4,2,4800,260,0,0,0,1
29023,1,0,2,4,7500,370,0,0,4,6940,250,0,0,0,1
29024,1,0,2,4,140,10,0,6,0,140,10,0,0,0,1
29025,1,1,2,3,2070,190,0,0,6,1760,70,1,4,1,1
29026,1,0,2,3,240,240,1,6,0,0,0,0,0,0,1
29027,1,0,2,4,5220,5220,4,5,1,180,380,1,2,1,1
29028,1,0,2,4,1510,80,0,2,3,1420,80,0,0,0,1
29029,1,0,2,4,80,80,3,6,0,70,10,0,0,0,1
29030,1,0,2,3,1810,260,0,0,0,1780,80,0,0,0,1
29031,1,0,2,2,2010,2090,2,6,0,270,220,0,0,0,1
29032,1,0,2,3,3690,200,0,0,4,3530,180,0,0,0,1
29033,1,0,2,3,1840,90,0,0,6,1800,60,0,0,0,1
29034,1,0,2,3,880,60,0,4,0,880,60,0,0,0,1
29035,1,0,2,2,1550,130,0,0,6,1340,0,1,7,1,0
29036,1,0,2,3,610,40,0,0,6,580,40,0,0,0,1
29037,1,1,2,3,120,120,4,6,0,30,10,0,0,0,1
29038,1,1,2,2,1320,180,0,5,1,1320,180,1,2,1,1
29039,1,1,2,4,3630,90,0,0,2,3630,90,1,3,1,1
29040,1,0,2,3,2930,180,0,0,6,2740,150,1,19,1,0
29041,1,0,2,3,3100,90,0,0,0,3100,90,0,0,0,1
29042,1,0,2,3,40,50,2,6,0,10,10,0,0,0,1
29043,1,1,2,3,300,90,0,0,3,250,60,0,0,0,1
29044,1,0,2,3,1490,70,0,0,3,1480,70,0,0,0,1
29045,1,1,2,3,30,0,0,6,0,30,0,1,16,1,0
29046,1,0,2,3,3520,150,0,0,0,3520,150,0,0,0,1
29047,1,1,2,3,30,30,0,6,0,30,30,0,0,0,1
29048,1,0,2,1,2730,2600,1,4,0,80,60,0,0,0,1
29049,1,0,2,3,1510,610,2,2,4,1450,70,0,0,0,1
29050,1,0,2,4,6350,6320,2,3,0,1490,6320,0,0,0,1
29051,1,0,2,3,2190,150,0,0,6,1960,90,0,0,0,1
29052,1,1,2,4,180,80,0,6,0,180,80,0,0,0,1
29053,1,0,2,3,1570,60,0,0,0,1540,60,0,0,0,1
29054,1,0,2,2,60,90,1,6,0,60,0,1,5,1,0
29055,1,0,2,3,1490,60,0,0,6,1380,50,0,0,0,1
29056,1,0,2,3,560,50,0,0,0,500,50,0,0,0,1
29057,1,1,2,4,130,130,2,6,0,100,130,0,0,0,1
29058,1,0,2,3,140,70,0,6,0,40,40,1,2,1,1
29059,1,0,2,3,20,20,1,6,0,20,10,1,6,1,1
29060,1,0,2,4,5800,250,0,0,0,5540,200,0,0,0,1
29061,1,0,2,4,300,230,2,6,0,300,20,0,0,0,1
29062,1,0,2,3,1100,270,0,0,4,330,80,1,2,1,1
29063,1,0,2,4,1160,120,0,0,0,960,0,1,7,1,0
29064,1,1,2,4,290,280,2,6,0,20,20,0,0,0,1
29065,1,0,2,4,460,460,2,6,0,330,160,0,0,0,1
29066,1,0,2,4,120,60,2,6,0,10,20,0,0,0,1
29067,1,1,2,3,1530,320,0,2,0,440,260,0,0,0,1
29068,1,0,2,4,8130,340,0,0,5,7250,310,0,0,0,1
29069,1,1,2,3,4120,220,0,0,4,3620,100,0,0,0,1
29070,1,1,2,1,30,30,2,6,0,0,10,0,0,0,1
29071,1,0,2,4,20,20,2,6,0,10,10,0,0,0,0
29072,1,0,2,3,1030,110,0,0,0,850,110,0,0,0,1
29073,1,1,2,3,1090,1080,3,6,0,480,510,1,2,1,1
29074,1,0,2,2,290,150,0,6,0,290,40,0,0,0,0
29075,1,0,2,4,90,50,1,6,0,50,50,1,4,1,1
29076,1,1,2,4,40,90,3,6,0,0,0,0,0,0,1
29077,1,0,2,4,60,60,2,6,0,0,60,1,1,1,1
29078,1,0,2,3,300,50,0,0,3,180,0,2,8,1,0
29079,1,0,2,3,310,40,0,0,6,250,40,1,2,1,0
29080,1,0,2,4,870,310,1,1,0,160,310,1,2,1,1
29081,1,0,2,4,1860,1680,1,1,4,70,1680,1,2,1,0
29082,1,0,2,3,0,120,6,6,0,0,0,1,1,1,1
29083,1,0,2,4,3160,460,0,2,0,2760,460,1,2,1,1
29084,1,1,3,1,3150,400,0,0,0,3150,120,0,0,0,1
29085,1,0,3,3,2510,2510,1,4,0,700,30,0,0,0,1
29086,1,0,3,4,2260,140,0,0,2,2260,0,1,3,1,1
29087,1,0,2,3,290,90,1,6,0,290,0,1,2,1,1
29088,1,0,2,1,1460,190,0,2,2,1460,190,0,0,0,1
29089,1,0,2,4,2740,310,0,0,0,2610,120,0,0,0,1
29090,1,0,2,3,490,90,0,6,0,240,60,0,0,0,1
29091,1,1,2,4,70,70,2,6,0,60,30,0,0,0,0
29092,1,0,2,4,4090,4140,1,5,0,950,60,0,0,0,1
29093,1,0,2,4,250,80,0,6,0,180,0,1,11,1,1
29094,1,0,2,4,320,60,0,6,0,290,30,0,0,0,1
29095,1,1,2,3,160,160,2,6,0,70,50,0,0,0,1
29096,1,0,2,4,2860,210,0,0,0,2530,90,1,2,1,1
29097,1,0,2,3,20,20,4,6,0,0,20,1,1,1,1
29098,1,0,2,4,860,40,0,6,0,850,40,0,0,0,1
29099,1,1,2,3,5340,5340,1,2,0,2420,0,0,0,0,1
29100,1,1,2,3,60,270,2,6,0,20,20,1,2,1,1
29101,1,0,2,4,4200,3050,1,0,2,3910,130,0,0,0,1
29102,1,1,2,2,1320,40,0,0,0,1320,40,0,0,0,1
29103,1,1,2,4,6260,6330,1,0,0,4080,1660,0,0,0,1
29104,1,0,2,3,720,90,0,0,0,650,90,1,14,1,0
29105,1,1,3,2,760,140,0,0,0,580,140,1,4,1,1
29106,1,0,2,4,4170,210,0,0,6,3910,210,0,0,0,1
29107,1,1,2,3,650,120,0,0,6,500,50,1,2,1,1
29108,1,1,2,4,640,640,5,6,0,80,150,0,0,0,1
29109,1,0,3,2,320,160,2,5,1,320,160,0,0,0,1
29110,1,1,3,3,1600,120,0,0,0,1590,120,0,0,0,0
29111,1,1,2,3,650,650,2,6,0,100,100,0,0,0,1
29112,1,1,2,4,200,1680,2,6,0,200,40,0,0,0,0
29113,1,0,3,2,5920,240,0,1,2,5920,240,0,0,0,1
29114,1,1,3,2,160,40,0,6,0,160,40,0,0,0,1
29115,1,1,3,1,3000,1530,0,0,5,2890,150,0,0,0,1
29116,1,0,3,3,1560,920,2,2,3,1560,60,0,0,0,1
29117,1,0,2,4,800,120,1,6,0,800,120,0,0,0,1
29118,1,0,2,4,0,10,6,6,0,0,10,1,1,1,0
29119,1,1,2,3,140,120,2,6,0,140,0,1,2,1,1
29120,1,1,2,3,1840,70,0,0,0,1840,0,1,15,1,1
29121,1,0,2,4,3710,590,0,0,0,2200,590,0,0,0,1
29122,1,1,2,3,1700,120,0,6,0,1690,80,0,0,0,1
29123,1,1,2,3,1310,1310,2,4,0,50,80,0,0,0,1
29124,1,1,3,4,5220,350,0,0,3,4590,150,2,7,1,0
29125,1,1,2,3,880,120,0,0,0,720,120,2,4,1,1
29126,1,1,3,4,1490,90,0,0,3,1460,60,0,0,0,1
29127,1,1,3,3,290,140,0,0,5,150,140,1,13,1,0
29128,1,1,3,4,150,170,1,6,0,60,10,1,2,1,1
29129,1,1,2,2,400,20,4,6,0,400,20,0,0,0,1
29130,1,0,2,4,1070,160,0,0,0,870,0,1,11,1,0
29131,1,1,3,3,580,90,0,0,5,450,90,1,14,1,1
29132,1,1,3,3,1110,160,0,0,0,1100,60,1,2,1,1
29133,1,1,2,3,2800,330,0,0,4,2020,120,0,0,0,1
29134,1,1,3,4,560,120,0,6,0,560,30,0,0,0,1
29135,1,1,2,4,3130,140,1,5,0,3130,0,0,0,0,1
29136,1,1,2,3,600,50,0,6,0,600,50,0,0,0,1
29137,1,0,2,4,0,0,0,6,0,0,0,1,1,1,0
29138,1,1,3,3,30,30,0,6,0,30,30,0,0,0,0
29139,1,0,2,3,940,90,0,0,5,820,90,1,4,1,1
29140,1,0,2,2,3970,170,0,0,3,3960,170,0,0,0,1
29141,1,0,3,2,290,60,0,1,2,290,40,0,0,0,0
29142,1,1,2,3,200,150,1,6,0,10,150,0,0,0,0
29143,1,1,2,3,3190,160,0,0,0,3080,140,0,0,0,1
29144,1,0,2,3,3590,2500,0,0,3,3550,150,0,0,0,0
29145,1,0,3,2,1780,610,0,0,0,1780,60,0,0,0,1
29146,1,0,2,2,1570,70,0,3,3,1500,70,0,0,0,0
29147,1,1,3,4,280,290,3,6,0,170,180,0,0,0,1
29148,1,0,2,3,1590,140,0,0,4,1480,140,1,2,1,1
29149,1,1,2,3,70,0,0,6,0,70,0,1,28,1,0
29150,1,1,3,2,850,100,0,0,5,740,0,1,11,1,0
29151,1,1,2,3,150,80,3,6,0,20,30,0,0,0,1
29152,1,0,3,2,1920,80,0,0,2,1880,80,0,0,0,1
29153,1,0,2,3,650,650,3,6,0,20,140,0,0,0,1
29154,1,1,3,3,580,100,0,0,4,430,30,0,0,0,1
29155,1,1,3,3,180,180,2,6,0,0,90,1,1,1,1
29156,1,1,2,3,40,40,1,6,0,40,10,0,0,0,1
29157,1,1,2,4,0,0,0,6,0,0,0,1,1,1,0
29158,1,1,2,3,240,390,4,6,0,240,200,0,0,0,1
29159,1,0,2,4,1550,70,0,3,3,1510,50,1,3,1,1
29160,1,0,2,4,4490,430,0,0,3,4490,140,0,0,0,1
29161,1,1,2,3,590,60,0,0,6,490,40,1,5,1,1
29162,1,0,2,4,3160,0,0,5,0,3160,0,0,0,0,1
29163,1,1,3,3,1530,440,1,1,4,1480,70,0,0,0,0
29164,1,1,2,3,3680,180,0,0,6,3510,180,1,12,1,1
29165,1,1,3,2,2010,90,0,0,1,2010,90,0,0,0,1
29166,1,0,3,3,310,50,0,0,6,290,50,0,0,0,0
29167,1,1,3,3,250,100,1,2,0,250,10,1,5,1,1
29168,1,1,2,1,6000,430,0,0,6,5540,430,0,0,0,1
29169,1,1,2,3,3060,3060,1,5,0,0,0,1,1,1,1
29170,1,0,3,3,1550,270,0,2,4,1500,60,0,0,0,1
29171,1,1,2,2,1280,50,0,0,3,1140,50,0,0,0,0
29172,1,0,2,4,1530,80,0,0,6,1500,60,0,0,0,1
29173,1,0,2,3,6320,240,0,0,2,6300,240,0,0,0,1
29174,1,0,2,4,4800,840,0,0,0,3660,370,1,8,1,0
29175,1,0,2,4,1800,740,1,6,0,1800,0,1,2,1,1
29176,1,0,2,3,410,100,0,1,0,410,0,1,8,1,1
29177,1,0,2,4,440,460,1,5,0,320,180,2,3,1,1
29178,1,0,2,4,2080,920,1,4,0,720,920,1,2,1,1
29179,1,0,2,4,50,50,2,6,0,40,50,0,0,0,1
29180,1,1,2,3,1220,80,0,0,6,700,40,0,0,0,0
29181,1,1,2,4,1550,70,0,0,0,1510,70,0,0,0,1
29182,1,0,2,4,3010,240,0,0,6,3010,0,1,12,1,0
29183,1,1,3,2,170,130,2,6,0,170,30,1,2,1,0
29184,1,1,3,3,1040,1040,1,6,0,0,1040,1,1,1,1
29185,1,1,2,3,390,50,0,1,0,280,50,0,0,0,1
29186,1,1,2,4,60,50,2,6,0,60,50,1,7,1,1
29187,1,0,3,3,300,40,0,0,6,280,30,1,3,1,1
29188,1,1,2,2,2470,90,0,0,0,2470,80,0,0,0,1
29189,1,0,2,2,580,560,1,1,5,0,560,1,1,1,1
29190,1,1,2,3,210,210,4,6,0,110,140,0,0,0,1
29191,1,1,3,2,1490,1530,2,2,2,0,0,1,1,1,1
29192,1,1,3,3,1410,60,0,0,2,1390,60,0,0,0,1
29193,1,1,3,3,2480,120,0,0,1,1460,70,0,0,0,1
29194,1,1,3,2,190,160,1,6,0,190,0,1,1,1,1
29195,1,1,2,4,3040,150,0,0,0,2980,140,1,2,1,0
29196,1,1,3,3,2430,240,0,0,0,2240,110,1,12,1,0
29197,1,0,2,4,11870,370,0,2,0,11870,280,0,0,0,1
